-2.221441e+00	 -2.221441e+00	 5.969849e-07
-2.221441e+00	 -2.210334e+00	 9.492080e-08
-2.221441e+00	 -2.199227e+00	 2.759975e-07
-2.221441e+00	 -2.188120e+00	 7.775111e-08
-2.221441e+00	 -2.177013e+00	 9.674746e-08
-2.221441e+00	 -2.165905e+00	 9.810387e-10
-2.221441e+00	 -2.154798e+00	 3.154312e-08
-2.221441e+00	 -2.143691e+00	 3.265165e-08
-2.221441e+00	 -2.132584e+00	 1.128146e-09
-2.221441e+00	 -2.121477e+00	 1.386810e-08
-2.221441e+00	 -2.110369e+00	 7.341161e-08
-2.221441e+00	 -2.099262e+00	 1.208884e-08
-2.221441e+00	 -2.088155e+00	 7.119592e-08
-2.221441e+00	 -2.077048e+00	 3.122433e-08
-2.221441e+00	 -2.065941e+00	 5.307412e-11
-2.221441e+00	 -2.054833e+00	 7.780190e-08
-2.221441e+00	 -2.043726e+00	 3.389873e-07
-2.221441e+00	 -2.032619e+00	 2.215449e-07
-2.221441e+00	 -2.021512e+00	 1.667609e-07
-2.221441e+00	 -2.010405e+00	 1.247726e-07
-2.221441e+00	 -1.999297e+00	 1.450194e-08
-2.221441e+00	 -1.988190e+00	 2.339603e-08
-2.221441e+00	 -1.977083e+00	 1.857019e-07
-2.221441e+00	 -1.965976e+00	 9.108189e-08
-2.221441e+00	 -1.954868e+00	 1.154794e-07
-2.221441e+00	 -1.943761e+00	 8.653037e-07
-2.221441e+00	 -1.932654e+00	 4.935450e-07
-2.221441e+00	 -1.921547e+00	 8.070536e-08
-2.221441e+00	 -1.910440e+00	 1.217435e-07
-2.221441e+00	 -1.899332e+00	 1.091996e-08
-2.221441e+00	 -1.888225e+00	 1.711611e-08
-2.221441e+00	 -1.877118e+00	 6.720642e-08
-2.221441e+00	 -1.866011e+00	 4.321981e-08
-2.221441e+00	 -1.854904e+00	 2.455630e-07
-2.221441e+00	 -1.843796e+00	 3.850962e-09
-2.221441e+00	 -1.832689e+00	 3.574136e-08
-2.221441e+00	 -1.821582e+00	 1.287899e-08
-2.221441e+00	 -1.810475e+00	 3.720266e-08
-2.221441e+00	 -1.799368e+00	 2.889889e-07
-2.221441e+00	 -1.788260e+00	 1.850157e-07
-2.221441e+00	 -1.777153e+00	 5.548885e-07
-2.221441e+00	 -1.766046e+00	 1.948643e-07
-2.221441e+00	 -1.754939e+00	 1.420568e-06
-2.221441e+00	 -1.743832e+00	 1.933066e-06
-2.221441e+00	 -1.732724e+00	 2.577841e-07
-2.221441e+00	 -1.721617e+00	 1.493043e-07
-2.221441e+00	 -1.710510e+00	 2.603532e-08
-2.221441e+00	 -1.699403e+00	 2.989063e-07
-2.221441e+00	 -1.688296e+00	 6.034639e-08
-2.221441e+00	 -1.677188e+00	 1.047796e-08
-2.221441e+00	 -1.666081e+00	 4.494188e-08
-2.221441e+00	 -1.654974e+00	 7.131872e-09
-2.221441e+00	 -1.643867e+00	 5.756914e-08
-2.221441e+00	 -1.632759e+00	 1.535539e-08
-2.221441e+00	 -1.621652e+00	 4.374902e-08
-2.221441e+00	 -1.610545e+00	 5.912317e-09
-2.221441e+00	 -1.599438e+00	 7.368011e-08
-2.221441e+00	 -1.588331e+00	 6.878592e-08
-2.221441e+00	 -1.577223e+00	 1.989906e-07
-2.221441e+00	 -1.566116e+00	 8.762874e-08
-2.221441e+00	 -1.555009e+00	 2.374506e-06
-2.221441e+00	 -1.543902e+00	 2.279502e-07
-2.221441e+00	 -1.532795e+00	 3.715955e-07
-2.221441e+00	 -1.521687e+00	 4.868669e-08
-2.221441e+00	 -1.510580e+00	 4.922379e-08
-2.221441e+00	 -1.499473e+00	 3.571536e-08
-2.221441e+00	 -1.488366e+00	 5.379185e-09
