-1.269395e+00	 -1.269395e+00	 3.426289e-07
-1.269395e+00	 -1.256701e+00	 6.147719e-08
-1.269395e+00	 -1.244007e+00	 4.084852e-07
-1.269395e+00	 -1.231313e+00	 8.294211e-07
-1.269395e+00	 -1.218619e+00	 7.787922e-09
-1.269395e+00	 -1.205925e+00	 9.929390e-08
-1.269395e+00	 -1.193231e+00	 2.428965e-07
-1.269395e+00	 -1.180537e+00	 2.451132e-08
-1.269395e+00	 -1.167844e+00	 3.812210e-07
-1.269395e+00	 -1.155150e+00	 1.280316e-08
-1.269395e+00	 -1.142456e+00	 7.994899e-08
-1.269395e+00	 -1.129762e+00	 6.419003e-07
-1.269395e+00	 -1.117068e+00	 4.974024e-08
-1.269395e+00	 -1.104374e+00	 1.295021e-08
-1.269395e+00	 -1.091680e+00	 2.369400e-08
-1.269395e+00	 -1.078986e+00	 1.412816e-07
-1.269395e+00	 -1.066292e+00	 1.898930e-07
-1.269395e+00	 -1.053598e+00	 1.504625e-07
-1.269395e+00	 -1.040904e+00	 4.160928e-07
-1.269395e+00	 -1.028210e+00	 1.101288e-07
-1.269395e+00	 -1.015516e+00	 1.577357e-07
-1.269395e+00	 -1.002822e+00	 6.135308e-09
-1.269395e+00	 -9.901282e-01	 2.688641e-08
-1.269395e+00	 -9.774342e-01	 6.599397e-08
-1.269395e+00	 -9.647403e-01	 9.367709e-08
-1.269395e+00	 -9.520463e-01	 8.533355e-08
-1.269395e+00	 -9.393524e-01	 7.113770e-08
-1.269395e+00	 -9.266584e-01	 1.195692e-07
-1.269395e+00	 -9.139645e-01	 1.021114e-07
-1.269395e+00	 -9.012705e-01	 3.910937e-08
-1.269395e+00	 -8.885766e-01	 1.521019e-07
-1.269395e+00	 -8.758826e-01	 2.530122e-08
-1.269395e+00	 -8.631887e-01	 9.009270e-08
-1.269395e+00	 -8.504947e-01	 2.426167e-08
-1.269395e+00	 -8.378008e-01	 2.378207e-08
-1.269395e+00	 -8.251068e-01	 3.827606e-08
-1.269395e+00	 -8.124129e-01	 2.814937e-06
-1.269395e+00	 -7.997189e-01	 5.039130e-07
-1.269395e+00	 -7.870250e-01	 2.271637e-07
-1.269395e+00	 -7.743310e-01	 3.071973e-07
-1.269395e+00	 -7.616371e-01	 7.358793e-08
-1.269395e+00	 -7.489431e-01	 1.218376e-07
-1.269395e+00	 -7.362492e-01	 2.929633e-09
-1.269395e+00	 -7.235552e-01	 6.765818e-08
-1.269395e+00	 -7.108613e-01	 4.469448e-07
-1.269395e+00	 -6.981673e-01	 1.401975e-07
-1.269395e+00	 -6.854734e-01	 5.625108e-08
-1.269395e+00	 -6.727794e-01	 3.083053e-08
-1.269395e+00	 -6.600855e-01	 1.027226e-08
-1.269395e+00	 -6.473915e-01	 6.712371e-08
-1.269395e+00	 -6.346976e-01	 3.412197e-08
-1.269395e+00	 -6.220036e-01	 1.540205e-08
-1.269395e+00	 -6.093097e-01	 4.016553e-08
-1.269395e+00	 -5.966157e-01	 2.408386e-08
-1.269395e+00	 -5.839218e-01	 3.981940e-08
-1.269395e+00	 -5.712278e-01	 1.307191e-08
-1.269395e+00	 -5.585339e-01	 2.993229e-09
-1.269395e+00	 -5.458399e-01	 1.967896e-08
-1.269395e+00	 -5.331460e-01	 4.673613e-08
-1.269395e+00	 -5.204520e-01	 6.472188e-07
-1.269395e+00	 -5.077581e-01	 9.468516e-09
-1.269395e+00	 -4.950641e-01	 5.300834e-08
